folder,collection_item_id,instance_id,release_id,artist,title,year,country,label,catno,genre,style,format,img,img_full
Personal,14755440,2109808843,14755440,Randy Newman,Born Again,1979,US,Warner Bros. Records,HS 3346,Rock,Pop Rock,"Vinyl, LP, Album",images/thumbs/38a4b8f9d3c88030.jpeg,images/38a4b8f9d3c88030.jpeg
Personal,208821,2101221873,208821,Rare Earth,Back To Earth,1975,US,Rare Earth,R6-548S1,Funk / Soul,Rhythm & Blues,"Vinyl, LP, Album, Stereo",images/thumbs/04c6f25c30854b2f.jpeg,images/04c6f25c30854b2f.jpeg
Personal,208821,2109812652,208821,Rare Earth,Back To Earth,1975,US,Rare Earth,R6-548S1,Funk / Soul,Rhythm & Blues,"Vinyl, LP, Album, Stereo",images/thumbs/04c6f25c30854b2f.jpeg,images/04c6f25c30854b2f.jpeg
Personal,35251450,2109812890,35251450,Rare Earth,Ecology,1970,US,Rare Earth,RS514,Rock,Psychedelic Rock,"Vinyl, LP, Album, Stereo",images/thumbs/f5993fbd3a5b83c3.jpeg,images/f5993fbd3a5b83c3.jpeg
Personal,1937707,2097242474,1937707,Rare Earth,Ma,1973,US,Rare Earth,R 546L-DJ,Rock,Rhythm & Blues,"Vinyl, LP, Album, Promo",images/thumbs/f4ba8697f6f1a43b.jpeg,images/f4ba8697f6f1a43b.jpeg
Personal,5442212,2091307568,5442212,Rare Earth,One World,1971,US,Rare Earth,RS-520 DJ,Rock,Psychedelic Rock,"Vinyl, LP, Album, Promo",images/thumbs/bce03ef1bbbdaa0c.jpeg,images/bce03ef1bbbdaa0c.jpeg
Personal,2985285,2109815869,2985285,Rare Earth,Rare Earth In Concert,1971,US,Rare Earth,R 534D,Rock,Psychedelic Rock,"2x, Vinyl, LP, Album, Stereo",images/thumbs/afd53e90c6a2bfbe.jpeg,images/afd53e90c6a2bfbe.jpeg
Personal,2985285,2110805853,2985285,Rare Earth,Rare Earth In Concert,1971,US,Rare Earth,R 534D,Rock,Psychedelic Rock,"2x, Vinyl, LP, Album, Stereo",images/thumbs/afd53e90c6a2bfbe.jpeg,images/afd53e90c6a2bfbe.jpeg
Personal,2264669,2089980086,2264669,Ray Charles,Greatest Hits,1962,US,ABC-Paramount,ABCS-415,Funk / Soul,Rhythm & Blues,"Vinyl, LP, Stereo, Compilation",images/thumbs/7f740d8592ebe1a1.jpeg,images/7f740d8592ebe1a1.jpeg
Personal,1421134,2096298111,1421134,Renaissance (4),Live At Carnegie Hall,1977,US,Sire,2XS 6029,Rock,Art Rock,"2x, Vinyl, LP, Album, Reissue, Stereo",images/thumbs/0904e5227d0bd385.jpeg,images/0904e5227d0bd385.jpeg
Personal,1415783,2107840109,1415783,Richard Harris,Jonathan Livingston Seagull,1973,US,Dunhill,DSD 50160,Non-Music,Audiobook,"Vinyl, LP, Album, Stereo",images/thumbs/8e0be3aec4591772.jpeg,images/8e0be3aec4591772.jpeg
Personal,12166647,2109815735,12166647,Richard Rodgers,Victory At Sea,1955,US,RCA Victor Red Seal,LM-1779,Classical,Soundtrack,"Vinyl, LP, Album, Reissue, Mono",images/thumbs/8573b63fbb7efebd.jpeg,images/8573b63fbb7efebd.jpeg
Personal,11869024,2107976684,11869024,Richard Strauss,Der Rosenkavalier - Highlights,1971,US,London Records,OS 26200,Classical,Opera,"Vinyl, LP",images/thumbs/f69311997410dff4.jpeg,images/f69311997410dff4.jpeg
Personal,2330764,2109806177,2330764,Rick Springfield,Living In Oz,1983,US,RCA,AFLI-4660,Rock,Pop Rock,"Vinyl, LP, Album, Stereo",images/thumbs/ba2ca7708fff7741.jpeg,images/ba2ca7708fff7741.jpeg
Personal,13290001,2109806082,13290001,Rick Springfield,Success Hasn't Spoiled Me Yet,1982,US,RCA Victor,AFL1-4125,Rock,Pop Rock,"Vinyl, LP, Album, Stereo",images/thumbs/6ba44feb4b47ce5d.jpeg,images/6ba44feb4b47ce5d.jpeg
Personal,1975650,2091309953,1975650,Rick Springfield,Working Class Dog,1981,US,RCA Victor,AFL1-3697,Rock,Pop Rock,"Vinyl, LP, Album, Stereo",images/thumbs/5cd8f0299ccc14cf.jpeg,images/5cd8f0299ccc14cf.jpeg
Personal,1327321,2090229261,1327321,Rick Wakeman,Journey To The Centre Of The Earth,1974,US,A&M Records,SP-3621,Rock,Prog Rock,"Vinyl, LP, Album, Stereo",images/thumbs/91c7bf51d66b14f9.jpeg,images/91c7bf51d66b14f9.jpeg
Personal,5765134,2107844031,5765134,Rick Wakeman,Journey To The Centre Of The Earth,1974,US,A&M Records,SP-3621,Rock,Prog Rock,"Vinyl, LP, Album, Stereo",images/thumbs/2ea17a621d1b8855.jpeg,images/2ea17a621d1b8855.jpeg
Personal,13585870,2089487619,13585870,Rick Wakeman,Rick Wakeman's Criminal Record,1977,US,A&M Records,SP-4660,Rock,Symphonic Rock,"Vinyl, LP, Album, Promo",images/thumbs/700c2b42bf619cb9.jpeg,images/700c2b42bf619cb9.jpeg
Personal,7480180,2089487626,7480180,Rick Wakeman,The Myths And Legends Of King Arthur And The Knights Of The Round Table,1975,US,A&M Records,SP-4515,Rock,Prog Rock,"Vinyl, LP, Album, Promo",images/thumbs/8550e56cd78df12e.jpeg,images/8550e56cd78df12e.jpeg
Personal,461547,2090229314,461547,Rick Wakeman,The Six Wives Of Henry VIII,1973,US,A&M Records,SP-4361,Electronic,Modern Classical,"Vinyl, LP, Album, Stereo",images/thumbs/ae0d8d86ac94846a.jpeg,images/ae0d8d86ac94846a.jpeg
Personal,2459359,2090229448,2459359,Rick Wakeman,White Rock,1977,US,A&M Records,SP-4614,Electronic,Modern Classical,"Vinyl, LP, Album, Stereo",images/thumbs/a81b7d183bdba8ed.jpeg,images/a81b7d183bdba8ed.jpeg
Personal,13777142,2089487608,13777142,Rick Wakeman,No Earthly Connection,1976,US,A&M Records,SP-4583,Rock,Modern Classical,"Vinyl, LP, Album, Stereo",images/thumbs/52ff31fbc0d8e303.jpeg,images/52ff31fbc0d8e303.jpeg
Personal,1426287,2105965972,1426287,Rickie Lee Jones,The Magazine,1984,US,Warner Bros. Records,9 25117-1,Rock,Pop Rock,"Vinyl, LP, Album",images/thumbs/951f9bb16c7535cc.jpeg,images/951f9bb16c7535cc.jpeg
Personal,14581336,2103149857,14581336,Robin Trower,For Earth Below,1975,US,Chrysalis,CHR 1073,Rock,Blues Rock,"Vinyl, LP, Album",images/thumbs/83e6e0c53912263b.jpeg,images/83e6e0c53912263b.jpeg
Personal,8866295,2103150178,8866295,Robin Trower,Victims Of The Fury,1980,US,Chrysalis,CHR 1215,Rock,Blues Rock,"Vinyl, Album, LP",images/thumbs/1b08058ac1583137.jpeg,images/1b08058ac1583137.jpeg
Personal,1465290,2109805316,1465290,Rod Stewart,Atlantic Crossing,1975,US,Warner Bros. Records,BS 2875,Rock,,"Vinyl, LP, Album, Stereo",images/thumbs/5b2efe5750fd5c68.jpeg,images/5b2efe5750fd5c68.jpeg
Personal,9058547,2103150404,9058547,Rod Stewart,Greatest Hits,1979,US,Warner Bros. Records,HS 3373,Rock,Soft Rock,"Vinyl, LP, Compilation, Stereo",images/thumbs/2ad803cf6a679b04.jpeg,images/2ad803cf6a679b04.jpeg
Personal,16526271,2105958504,16526271,Rod Stewart,Never A Dull Moment,1981,US,Mercury,SRM-1-646,Rock,Beat,"Vinyl, LP, Album, Reissue",images/thumbs/9b9fc327300e7802.jpeg,images/9b9fc327300e7802.jpeg
Personal,4210907,2107835301,4210907,Rod Stewart,Sing It Again Rod,1974,US,Mercury,SRM 1 680,Rock,Pop Rock,"Vinyl, LP, Compilation, Repress, Stereo",images/thumbs/a936db6e1e45bdae.jpeg,images/a936db6e1e45bdae.jpeg
Personal,2966587,2110805779,2966587,Rod Stewart,Sing It Again Rod,1973,US,Mercury,SRM-1-680,Rock,Pop Rock,"Vinyl, LP, Compilation, Club Edition, Reissue, Stereo",images/thumbs/b6d6eef6b297c493.jpeg,images/b6d6eef6b297c493.jpeg
Personal,2348151,2107975858,2348151,Roger Williams (2),Till,1958,US,Kapp Records,K-1081-S,Jazz,Easy Listening,"Vinyl, LP, Album, Stereo",images/thumbs/fa4278ee7e3080ae.jpeg,images/fa4278ee7e3080ae.jpeg
Personal,3813883,2096296252,3813883,The Rolling Stones,Get Yer Ya-Ya's Out! - The Rolling Stones In Concert,1970,US,London Records,NPS-5,Rock,Blues Rock,"Vinyl, LP, Album, Stereo",images/thumbs/795c24c23361ec64.jpeg,images/795c24c23361ec64.jpeg
Personal,16272700,2101222786,16272700,The Rolling Stones,Got Live If You Want It!,1966,US,London Records,LL 3493,Rock,,"Vinyl, LP, Album, Mono",images/thumbs/c7ec5c45487bf25f.jpeg,images/c7ec5c45487bf25f.jpeg
Personal,11390699,2109817928,11390699,Ronnie Montrose,Open Fire,1978,US,Warner Bros. Records,BSK 3134,Rock,Instrumental,"Vinyl, LP, Album",images/thumbs/fab43c9e05989abe.jpeg,images/fab43c9e05989abe.jpeg
Personal,2001741,2105957901,2001741,Rootboy Slim And The Sex Change Band With The Rootettes,Zoom,1979,US,Illegal Records (2),SP 006,Rock,Alternative Rock,"Vinyl, LP, Album",images/thumbs/b0f28441beb7dd37.jpeg,images/b0f28441beb7dd37.jpeg
Personal,9560555,2105948201,9560555,Roy Orbison,More Of Roy Orbison's Greatest Hits,1964,US,Monument,SLP-18024,Rock,Pop Rock,"Vinyl, LP, Compilation, Stereo",images/thumbs/5e05faae9b6c7749.jpeg,images/5e05faae9b6c7749.jpeg
Personal,32701452,2109817521,32701452,Roy Orbison,The Very Best Of Roy Orbison,1966,US,Monument,MLP 8045,Rock,Rock & Roll,"Vinyl, LP, Compilation, Styrene",images/thumbs/d8537a3a12654d6b.jpeg,images/d8537a3a12654d6b.jpeg
Personal,7046607,2101218390,7046607,Rush,2112,1976,US,Mercury,SRM-1-1079,Rock,Hard Rock,"Vinyl, LP, Album",images/thumbs/0907c665be08f9c8.jpeg,images/0907c665be08f9c8.jpeg
Personal,1180596,2107834828,1180596,Sam Harris (2),Sam Harris,1984,US,Motown,6103ML,Electronic,Downtempo,"Vinyl, LP, Album",images/thumbs/9e872ef6c3af1921.jpeg,images/9e872ef6c3af1921.jpeg
Personal,30570868,2107837425,30570868,San Francisco Ltd.,San Francisco Ltd.,1976,US,Crystal Clear Records,CCS 5004,Jazz,Salsa,"Vinyl, LP, 45 RPM, Album, Limited Edition, Stereo",images/thumbs/6b28125d4446696b.jpeg,images/6b28125d4446696b.jpeg
Personal,22914206,2089487639,22914206,Santana,Abraxas,1970,US,Columbia,KC 30130,Rock,Fusion,"Vinyl, LP, Album",images/thumbs/a88ce1cfc59e2f5e.jpeg,images/a88ce1cfc59e2f5e.jpeg
Personal,6149275,2105955435,6149275,Santana,Caravanserai,1972,Taiwan,Liming Record,LM-2516,Jazz,Psychedelic Rock,"Vinyl, LP, Album, Unofficial Release",images/thumbs/b296d5c72fd4ae11.jpeg,images/b296d5c72fd4ae11.jpeg
Personal,737224,2090229508,737224,Santana,Santana,1969,US,Columbia,CS 9781,Rock,Afro-Cuban,"Vinyl, LP, Album, Stereo",images/thumbs/ca1295e4bc38faff.jpeg,images/ca1295e4bc38faff.jpeg
Personal,431426,2089487642,431426,Santana,Santana's Greatest Hits,1974,US,Columbia,PC 33050,Rock,Blues Rock,"Vinyl, LP, Compilation, Stereo",images/thumbs/697936dc49cc7005.jpeg,images/697936dc49cc7005.jpeg
Personal,10671998,2105967445,10671998,Savoy Brown,Lion's Share,1972,US,Parrot,XPAS 71057,Rock,Blues Rock,"Vinyl, LP, Album, Stereo",images/thumbs/4de50cc876f4a4c0.jpeg,images/4de50cc876f4a4c0.jpeg
Personal,2953220,2107843758,2953220,Savoy Brown,Street Corner Talking,1971,US,Parrot,PAS 71047,Rock,Blues Rock,"Vinyl, LP, Album, Stereo",images/thumbs/02c12a58f085cb7d.jpeg,images/02c12a58f085cb7d.jpeg
Personal,10662568,2107838199,10662568,Scandal (4),Warrior,1984,US,Columbia,FC 39173,Rock,Pop Rock,"Vinyl, LP, Album",images/thumbs/ff571c408a60fabc.jpeg,images/ff571c408a60fabc.jpeg
Personal,12680644,2107843962,12680644,Sea Level,Cats On The Coast,1977,US,Capricorn Records,CPN-0198,Jazz,Jazz-Rock,"Vinyl, LP, Album",images/thumbs/fea94d20d7a271c3.jpeg,images/fea94d20d7a271c3.jpeg
Personal,12929134,2107840693,12929134,Sea Level,On The Edge,1978,US,Capricorn Records,CPN 0212,Jazz,Jazz-Rock,"Vinyl, LP, Album, Stereo",images/thumbs/fa76a837d11f60b4.jpeg,images/fa76a837d11f60b4.jpeg
Personal,16541184,2091309061,16541184,Sea Level,Sea Level,1977,US,Capricorn Records,CP 0178,Jazz,Southern Rock,"Vinyl, LP, Album",images/thumbs/0875624ca315c2e7.jpeg,images/0875624ca315c2e7.jpeg
Personal,1162637,2109804170,1162637,Sea Level,Sea Level,1977,US,Capricorn Records,CP 0178,Jazz,Southern Rock,"Vinyl, LP, Album, Stereo",images/thumbs/7c678325e1bac002.jpeg,images/7c678325e1bac002.jpeg
Personal,7483731,2101218131,7483731,Seals & Crofts,Diamond Girl,1973,US,Warner Bros. Records,BS 2699,Rock,Folk Rock,"Vinyl, LP, Album",images/thumbs/ce2b6a8ed5b238c6.jpeg,images/ce2b6a8ed5b238c6.jpeg
Personal,5950292,2105941596,5950292,Seals & Crofts,Greatest Hits,1975,US,Warner Bros. Records,BS 2886,Rock,Folk Rock,"Vinyl, LP, Compilation, Club Edition",images/thumbs/b2e25df047163cfb.jpeg,images/b2e25df047163cfb.jpeg
Personal,4443555,2105940084,4443555,Sergei Prokofiev,Alexander Nevsky,1962,US,Columbia Masterworks,MS 6306,Classical,Modern,"Vinyl, LP, Album, Stereo",images/thumbs/8a2d387da7297c2c.jpeg,images/8a2d387da7297c2c.jpeg
Personal,12357065,2107841501,12357065,Sergei Rachmaninoff,"Symphony No. 2 In E Minor, Op. 27",1960,US,Columbia Masterworks,MS 6110,Classical,Romantic,"Vinyl, LP, Album, Repress, Stereo",images/thumbs/397f45ceac8a2468.jpeg,images/397f45ceac8a2468.jpeg
Personal,12744369,2107840281,12744369,Shadowfax,Shadowfax,1982,US,Windham Hill Records,WH 1022,Electronic,Fusion,"Vinyl, LP, Album",images/thumbs/4f0825dbb30fe19c.jpeg,images/4f0825dbb30fe19c.jpeg
Personal,12332146,2109807147,12332146,Shawn Phillips (2),Bright White,1973,US,A&M Records,SP 4402,Rock,Folk,"Vinyl, LP, Album, Stereo",images/thumbs/f034fb6c68de0725.jpeg,images/f034fb6c68de0725.jpeg
Personal,26603849,2109804999,26603849,Shawn Phillips (2),Rumplestiltskin’s Resolve,1976,US,A&M Records,SP-4582,Rock,Folk Rock,"Vinyl, LP, Album",images/thumbs/18221fe02fb5d5ee.jpeg,images/18221fe02fb5d5ee.jpeg
Personal,10423262,2110297056,10423262,The Shenandoah Strings,Shenandoah,1965,Canada,Crown Records (2),CLP 5474,"Folk, World, & Country",Country,"Vinyl, LP, Album, Mono",images/thumbs/182c06f2e525dabf.jpeg,images/182c06f2e525dabf.jpeg
Personal,10537498,2105963046,10537498,Simon & Garfunkel,Bridge Over Troubled Water,1970,US,Columbia,KCS 9914,Rock,Folk Rock,"Vinyl, LP, Album, Reissue, Stereo",images/thumbs/3458accd4bad430a.jpeg,images/3458accd4bad430a.jpeg
Personal,13208391,2107836814,13208391,Simon & Garfunkel,"Parsley, Sage, Rosemary And Thyme",1966,US,Columbia,CL 2563,Rock,Folk Rock,"Vinyl, LP, Album, Mono",images/thumbs/be5551435274021c.jpeg,images/be5551435274021c.jpeg
Personal,11908872,2110293171,11908872,Sister Rosetta Tharpe,Gospel Greats,,US,Viking (6),VKS 1025,"Folk, World, & Country",Gospel,"Vinyl, LP, Compilation, Stereo",images/thumbs/07e4f09641bf0b62.jpeg,images/07e4f09641bf0b62.jpeg
Personal,2928088,2107976097,2928088,Skeeter Davis,Why So Lonely?,1968,US,RCA Victor,LSP-3960,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/1d8ab6a3de9a51c5.jpeg,images/1d8ab6a3de9a51c5.jpeg
Personal,10453436,2107836124,10453436,Sky (4),Sky 3,1981,US,Arista,AB 4288,Rock,Prog Rock,"Vinyl, LP, Album",images/thumbs/540da1c0a4fda6c8.jpeg,images/540da1c0a4fda6c8.jpeg
Personal,34457560,2107972805,34457560,The Sons Of Champlin,Loving Is Why,1977,US,Ariola Records America,ST 50017,Rock,,"Vinyl, LP, Album",images/thumbs/03add38e18fbcce5.jpeg,images/03add38e18fbcce5.jpeg
Personal,17907922,2107842257,17907922,Sounds Unlimited Orchestra,15 Súper Éxitos Instrumentales,1982,Mexico,Mediterraneo,LPR-2082,Jazz,Easy Listening,"Vinyl, LP, Compilation",images/thumbs/14610316a71f0c4e.jpeg,images/14610316a71f0c4e.jpeg
Personal,1462113,2105960150,1462113,Spike Jones,The Best Of Spike Jones,1960,US,RCA,ANL1-1035(e),Non-Music,Comedy,"Vinyl, LP, Compilation, Reissue",images/thumbs/c35e247c7f249109.jpeg,images/c35e247c7f249109.jpeg
Personal,2436399,2107837672,2436399,Spirit (8),Spirit,1968,US,Ode Records (2),Z12 44004,Rock,Psychedelic Rock,"Vinyl, LP, Album, Stereo",images/thumbs/4bd74915302fecbb.jpeg,images/4bd74915302fecbb.jpeg
Personal,1271736,2101264752,1271736,Spirit (8),The Family That Plays Together,1968,US,Ode Records (2),Z12 44014,Rock,Psychedelic Rock,"Vinyl, LP, Album, Stereo",images/thumbs/f6bfd4494db3a497.jpeg,images/f6bfd4494db3a497.jpeg
Personal,2136789,2109814234,2136789,Spirit (8),The Family That Plays Together,1972,US,Epic,E 31461,Rock,Psychedelic Rock,"Vinyl, LP, Album, Reissue",images/thumbs/36ace19daf13bcc6.jpeg,images/36ace19daf13bcc6.jpeg
Personal,1015930,2091308711,1015930,Spirit (8),Twelve Dreams Of Dr. Sardonicus,1970,US,Epic,E 30267,Rock,Psychedelic Rock,"Vinyl, LP, Album, Stereo",images/thumbs/a6b20c2d91b317ce.jpeg,images/a6b20c2d91b317ce.jpeg
Personal,1823807,2107836059,1823807,Stanley Clarke,Modern Man,1978,US,Nemperor Records,JZ 35303,Jazz,Fusion,"Vinyl, LP, Album",images/thumbs/b938ed17ee8ac25e.jpeg,images/b938ed17ee8ac25e.jpeg
Personal,5516450,2107836760,5516450,Stanley Clarke,Stanley Clarke,1974,US,Nemperor Records,NE 431,Jazz,Jazz-Rock,"Vinyl, LP, Album",images/thumbs/44b451ea4ace17a3.jpeg,images/44b451ea4ace17a3.jpeg
Personal,1213180,2109806272,1213180,Stanley Jordan,Magic Touch,1985,US,Blue Note,BT 85101,Jazz,Fusion,"Vinyl, LP, Album, Stereo",images/thumbs/069b74f5df326bbe.jpeg,images/069b74f5df326bbe.jpeg
Personal,11969841,2107972436,11969841,The Staple Singers,Be Altitude: Respect Yourself,1972,US,Stax,STS 3002,Funk / Soul,Gospel,"Vinyl, LP, Album, Promo",images/thumbs/661966eef80f1547.jpeg,images/661966eef80f1547.jpeg
Personal,1870601,2107833910,1870601,Steeleye Span,All Around My Hat,1975,US,Chrysalis,CHR 1091,Rock,Folk Rock,"Vinyl, LP, Album",images/thumbs/6eb90e662830e2ca.jpeg,images/6eb90e662830e2ca.jpeg
Personal,2155893,2107834289,2155893,Steeleye Span,Parcel Of Rogues,1973,US,Chrysalis,CHR 1046,Rock,Folk Rock,"Vinyl, LP, Album",images/thumbs/d8bf4714cd132fd0.jpeg,images/d8bf4714cd132fd0.jpeg
Personal,1823786,2092372988,1823786,Steely Dan,Greatest Hits,1978,US,ABC Records,AK-1107/2,Jazz,Pop Rock,"2x, Vinyl, LP, Compilation",images/thumbs/afaac0e2e0b15064.jpeg,images/afaac0e2e0b15064.jpeg
Personal,4644799,2105946036,4644799,Steely Dan,Katy Lied,1975,US,ABC Records,ABCD 846,Rock,Pop Rock,"Vinyl, LP, Album, Stereo",images/thumbs/51c8ce6ef69c51dc.jpeg,images/51c8ce6ef69c51dc.jpeg
Personal,20766496,2089487650,20766496,Steely Dan,Pretzel Logic,1974,US,ABC Records,ABCD-808,Rock,Soft Rock,"Vinyl, LP, Album",images/thumbs/6d1af65bf6076db3.jpeg,images/6d1af65bf6076db3.jpeg
Personal,23363309,2107842897,23363309,Stephen Stills,Illegal Stills,1976,US,Columbia,PC 34148,Rock,Classic Rock,"Vinyl, LP, Album, Stereo",images/thumbs/13b6d5ff8cf187f7.jpeg,images/13b6d5ff8cf187f7.jpeg
Personal,5936734,2089489964,5936734,Stephen Stills,Stephen Stills,1970,US,Atlantic,SD 7202,Rock,Blues Rock,"Vinyl, LP, Album",images/thumbs/477e567a19f40bf5.jpeg,images/477e567a19f40bf5.jpeg
Personal,11609194,2107836880,11609194,Stephen Stills,Stephen Stills,1970,US,Atlantic,SD 7202,Rock,Blues Rock,"Vinyl, LP, Album",images/thumbs/1b2c441f086e5da0.jpeg,images/1b2c441f086e5da0.jpeg
Personal,4517615,2089487663,4517615,Stephen Stills,Stephen Stills 2,1971,US,Atlantic,SMAS 93854,Rock,Folk Rock,"Vinyl, LP, Album, Club Edition",images/thumbs/e61bfcde546892c6.jpeg,images/e61bfcde546892c6.jpeg
Personal,16644195,2089487665,16644195,Stephen Stills,Stephen Stills Live,1975,US,Atlantic,SD 18156,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/d07dbaa45f9b5a07.jpeg,images/d07dbaa45f9b5a07.jpeg
Personal,8984031,2107833045,8984031,Stephen Stills,Down The Road,1973,US,Atlantic,SD 7250,Rock,Folk Rock,"Vinyl, LP, Album",images/thumbs/83cb959fa91f619d.jpeg,images/83cb959fa91f619d.jpeg
Personal,22518512,2097241748,22518512,Stephen Stills,Down The Road,1973,US,Atlantic,SD 7250,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/af7cf8fe7559ca3a.jpeg,images/af7cf8fe7559ca3a.jpeg
Personal,22518512,2107842953,22518512,Stephen Stills,Down The Road,1973,US,Atlantic,SD 7250,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/af7cf8fe7559ca3a.jpeg,images/af7cf8fe7559ca3a.jpeg
Personal,12557007,2105960798,12557007,Steppenwolf,At Your Birthday Party,1969,US,Dunhill,DSX-50053,Rock,Hard Rock,"Vinyl, LP, Album",images/thumbs/8ea5a7644aafdc77.jpeg,images/8ea5a7644aafdc77.jpeg
Personal,13154042,2109805974,13154042,Steppenwolf,Rest In Peace,1972,US,Dunhill,DSX 50124,Rock,Hard Rock,"Vinyl, LP, Compilation, Stereo",images/thumbs/a9aa132fe53d5cae.jpeg,images/a9aa132fe53d5cae.jpeg
Personal,12240378,2109813594,12240378,Steppenwolf,The Second,1968,US,Dunhill,DS-50037-S,Rock,Psychedelic Rock,"Vinyl, LP, Album, Stereo",images/thumbs/9d9542cdc52d91c9.jpeg,images/9d9542cdc52d91c9.jpeg
Personal,2032967,2089487667,2032967,Steve Howe,Beginnings,1975,US,Atlantic,SD 18154,Rock,Prog Rock,"Vinyl, LP, Album",images/thumbs/cd59d3b61d95c7d0.jpeg,images/cd59d3b61d95c7d0.jpeg
Personal,564350,2107839573,564350,Steve Morse Band,The Introduction,1984,US,Elektra Musician,9 60369-1-E,Rock,Blues Rock,"Vinyl, LP, Album",images/thumbs/8ef70eef0efcc23d.jpeg,images/8ef70eef0efcc23d.jpeg
Personal,223419,2105946633,223419,Stevie Wonder,Innervisions,1973,US,Tamla,T 326L,Funk / Soul,Soul,"Vinyl, LP, Album, Stereo",images/thumbs/9c7aa21c64b2c0ad.jpeg,images/9c7aa21c64b2c0ad.jpeg
Personal,266650,2090224324,266650,Stevie Wonder,Songs In The Key Of Life,1976,US,Tamla,T13-340C2,Jazz,Soul,"2x, Vinyl, LP",images/thumbs/912f8a17d2ad3270.jpeg,images/912f8a17d2ad3270.jpeg
Personal,619645,2107971059,619645,Stevie Wonder,Syreeta,1974,US,Motown,M6-808S1,Funk / Soul,Soul,"Vinyl, LP, Album",images/thumbs/a3eb833260d87a49.jpeg,images/a3eb833260d87a49.jpeg
Personal,9060893,2101221458,9060893,The Stills-Young Band,Long May You Run,1976,US,Reprise Records,MS 2253,Rock,Acoustic,"Vinyl, LP, Album",images/thumbs/403cb1adfb796a2a.jpeg,images/403cb1adfb796a2a.jpeg
Personal,1510713,2089487737,1510713,The Stranglers,IV Rattus Norvegicus,1977,US,A&M Records,SP-4648,Rock,New Wave,"Vinyl, LP, Album",images/thumbs/3b7ada6803621367.jpeg,images/3b7ada6803621367.jpeg
Personal,4724163,2105957556,4724163,Styx,Cornerstone,1979,US,A&M Records,SP-3711,Rock,Prog Rock,"Vinyl, LP, Album",images/thumbs/9f412660eb2e7d31.jpeg,images/9f412660eb2e7d31.jpeg
Personal,6922507,2105958860,6922507,Styx,Paradise Theatre,1981,US,A&M Records,SP-3719,Rock,Prog Rock,"Vinyl, LP, Album, Etched, Promo",images/thumbs/6300a9b721a3ad18.jpeg,images/6300a9b721a3ad18.jpeg
Personal,8855975,2107832727,8855975,Styx,Pieces Of Eight,1978,US,A&M Records,SP-4724,Rock,Hard Rock,"Vinyl, LP, Album, Repress, Stereo",images/thumbs/c18d5b2ea4b43d0b.jpeg,images/c18d5b2ea4b43d0b.jpeg
Personal,22317859,2096298266,22317859,Styx,The Grand Illusion,1977,US,A&M Records,SP-4637,Rock,Classic Rock,"Vinyl, LP, Album",images/thumbs/d78146ca0d541268.jpeg,images/d78146ca0d541268.jpeg
Personal,4093727,2089487675,4093727,Sugarhill Gang,Sugarhill Gang,1980,US,Sugar Hill Records,SH245,Hip Hop,Funk,"Vinyl, LP, Album, Reissue",images/thumbs/1801e7835ee1eeaf.jpeg,images/1801e7835ee1eeaf.jpeg
